ExportDate	StudioVersionRec	StudioProjectName	StudioTestName	ParticipantName	[Q01]Value	[Q02]Value	RecordingName	RecordingDate	RecordingDuration	RecordingResolution	PresentationSequence	FixationFilter	MediaName	MediaPosX (ADCSpx)	MediaPosY (ADCSpx)	MediaWidth	MediaHeight	SegmentName	SegmentStart	SegmentEnd	SegmentDuration	SceneName	SceneSegmentStart	SceneSegmentEnd	SceneSegmentDuration	RecordingTimestamp	LocalTimeStamp	EyeTrackerTimestamp	MouseEventIndex	MouseEvent	MouseEventX (ADCSpx)	MouseEventY (ADCSpx)	MouseEventX (MCSpx)	MouseEventY (MCSpx)	KeyPressEventIndex	KeyPressEvent	StudioEventIndex	StudioEvent	StudioEventData	ExternalEventIndex	ExternalEvent	ExternalEventValue	EventMarkerValue	FixationIndex	SaccadeIndex	GazeEventType	GazeEventDuration	FixationPointX (MCSpx)	FixationPointY (MCSpx)	SaccadicAmplitude	AbsoluteSaccadicDirection	RelativeSaccadicDirection	AOI[Screentitle 2]Hit	GazePointIndex	GazePointLeftX (ADCSpx)	GazePointLeftY (ADCSpx)	GazePointRightX (ADCSpx)	GazePointRightY (ADCSpx)	GazePointX (ADCSpx)	GazePointY (ADCSpx)	GazePointX (MCSpx)	GazePointY (MCSpx)	GazePointLeftX (ADCSmm)	GazePointLeftY (ADCSmm)	GazePointRightX (ADCSmm)	GazePointRightY (ADCSmm)	StrictAverageGazePointX (ADCSmm)	StrictAverageGazePointY (ADCSmm)	EyePosLeftX (ADCSmm)	EyePosLeftY (ADCSmm)	EyePosLeftZ (ADCSmm)	EyePosRightX (ADCSmm)	EyePosRightY (ADCSmm)	EyePosRightZ (ADCSmm)	CamLeftX	CamLeftY	CamRightX	CamRightY	DistanceLeft	DistanceRight	PupilLeft	PupilRight	ValidityLeft	ValidityRight	IRMarkerCount	IRMarkerID	PupilGlassesRight	Unnamed: 487	screen	idea	attribute	Label	MissingValue
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									25569	10:39:14.388	1511862066354730															0	108		Fixation	137	897	1033	5,06	199,51	254,30		7671	914	1039	892	1027	903	1033	901	1031	244,63	11,05	238,58	14,20	241,61	12,63	208,36	200,46	621,27	274,83	203,98	614,16					654,10	654,10	3.07	3.07	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									25572	10:39:14.391	1511862066357959															0	108		Fixation	137	897	1033	5,06	199,51	254,30		7672	912	1040	886	1025	899	1032	897	1030	244,04	10,74	237,11	14,90	240,58	12,82	208,36	200,46	621,24	274,85	203,97	614,14					654,07	654,07	3.07	3.06	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									25575	10:39:14.395	1511862066361392															0	108		Fixation	137	897	1033	5,06	199,51	254,30		7673	903	1045	889	1022	896	1033	894	1031	241,54	9,45	237,78	15,63	239,66	12,54	208,37	200,46	621,22	274,86	203,97	614,11					654,05	654,05	3.05	3.08	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									25579	10:39:14.398	1511862066364619															0	108		Fixation	137	897	1033	5,06	199,51	254,30		7674	911	1046	887	1024	899	1035	897	1033	243,84	9,25	237,39	15,07	240,61	12,16	208,37	200,45	621,18	274,87	203,98	614,12					654,01	654,01	3.1	3.07	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									25582	10:39:14.402	1511862066368054															0	108		Fixation	137	897	1033	5,06	199,51	254,30		7675	909	1048	880	1022	894	1035	892	1033	243,27	8,63	235,61	15,61	239,44	12,12	208,37	200,47	621,18	274,88	203,98	614,10					654,02	654,02	3.08	3.09	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									25585	10:39:14.405	1511862066371300															0	108		Fixation	137	897	1033	5,06	199,51	254,30		7676	917	1049	886	1023	901	1036	899	1034	245,41	8,44	237,08	15,34	241,25	11,89	208,37	200,47	621,16	274,88	203,98	614,08					654,00	654,00	3.08	3.1	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									25589	10:39:14.408	1511862066374727															0	108		Fixation	137	897	1033	5,06	199,51	254,30		7677	908	1047	887	1020	897	1033	895	1031	243,09	8,73	237,25	16,21	240,17	12,47	208,37	200,47	621,14	274,88	203,98	614,06					653,98	653,98	3.09	3.07	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									25592	10:39:14.411	1511862066377959															0	108		Fixation	137	897	1033	5,06	199,51	254,30		7678	914	1044	885	1022	899	1033	897	1031	244,54	9,58	236,78	15,57	240,66	12,58	208,36	200,49	621,15	274,89	203,99	614,03					654,00	654,00	3.08	3.07	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									25595	10:39:14.415	1511862066381389															0	108		Fixation	137	897	1033	5,06	199,51	254,30		7679	910	1050	889	1018	899	1034	897	1032	243,42	7,95	237,93	16,76	240,67	12,36	208,36	200,49	621,12	274,89	203,98	614,00					653,98	653,98	3.07	3.08	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									25599	10:39:14.418	1511862066384637															0	108		Fixation	137	897	1033	5,06	199,51	254,30		7680	911	1051	881	1020	896	1035	894	1033	243,71	7,88	235,78	16,03	239,75	11,96	208,35	200,49	621,10	274,89	203,98	613,98					653,96	653,96	3.08	3.07	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									25602	10:39:14.422	1511862066388061															0	108		Fixation	137	897	1033	5,06	199,51	254,30		7681	905	1047	888	1025	896	1036	894	1034	242,06	8,80	237,75	14,76	239,90	11,78	208,35	200,50	621,08	274,89	203,98	613,94					653,94	653,94	3.05	3.07	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									25605	10:39:14.425	1511862066391301															0	108		Fixation	137	897	1033	5,06	199,51	254,30		7682	917	1046	886	1028	901	1037	899	1035	245,29	9,12	237,15	13,86	241,22	11,49	208,35	200,49	621,02	274,89	203,98	613,90					653,88	653,88	3.09	3.07	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									25609	10:39:14.428	1511862066394729															0	108		Fixation	137	897	1033	5,06	199,51	254,30		7683	905	1043	891	1020	898	1031	896	1029	242,07	9,91	238,33	16,11	240,20	13,01	208,34	200,50	621,00	274,89	203,99	613,90					653,86	653,86	3.1	3.06	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									25612	10:39:14.431	1511862066397961															0	108		Fixation	137	897	1033	5,06	199,51	254,30		7684	912	1046	880	1022	896	1034	894	1032	244,16	9,02	235,40	15,60	239,78	12,31	208,33	200,50	620,98	274,88	203,98	613,85					653,84	653,84	3.08	3.09	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									25615	10:39:14.435	1511862066401393															0	108		Fixation	137	897	1033	5,06	199,51	254,30		7685	911	1045	883	1021	897	1033	895	1031	243,72	9,50	236,38	15,74	240,05	12,62	208,33	200,49	620,92	274,88	203,99	613,83					653,79	653,79	3.09	3.1	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									25619	10:39:14.438	1511862066404626															0	108		Fixation	137	897	1033	5,06	199,51	254,30		7686	916	1046	891	1022	903	1034	901	1032	245,23	9,19	238,47	15,63	241,85	12,41	208,32	200,49	620,89	274,87	203,98	613,79					653,76	653,76	3.07	3.07	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									25622	10:39:14.442	1511862066408062															0	108		Fixation	137	897	1033	5,06	199,51	254,30		7687	915	1045	890	1023	902	1034	900	1032	244,94	9,51	238,24	15,31	241,59	12,41	208,31	200,50	620,90	274,87	203,98	613,78					653,78	653,78	3.09	3.07	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									25625	10:39:14.445	1511862066411286															0	108		Fixation	137	897	1033	5,06	199,51	254,30		7688	912	1049	891	1022	901	1035	899	1033	244,02	8,31	238,40	15,46	241,21	11,89	208,31	200,49	620,87	274,87	203,97	613,74					653,75	653,75	3.1	3.07	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									25629	10:39:14.448	1511862066414726															0	108		Fixation	137	897	1033	5,06	199,51	254,30		7689	908	1042	880	1023	894	1032	892	1030	242,92	10,18	235,56	15,34	239,24	12,76	208,30	200,48	620,85	274,87	203,97	613,72					653,72	653,72	3.09	3.09	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									25632	10:39:14.451	1511862066417953															0	108		Fixation	137	897	1033	5,06	199,51	254,30		7690	914	1050	885	1026	899	1038	897	1036	244,63	7,99	236,88	14,54	240,75	11,27	208,30	200,47	620,83	274,87	203,96	613,69					653,70	653,70	3.1	3.07	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									25635	10:39:14.455	1511862066421385															0	108		Fixation	137	897	1033	5,06	199,51	254,30		7691	911	1047	888	1025	899	1036	897	1034	243,92	8,94	237,76	14,69	240,84	11,82	208,30	200,45	620,79	274,86	203,94	613,66					653,65	653,65	3.09	3.08	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									25639	10:39:14.458	1511862066424624															0	108		Fixation	137	897	1033	5,06	199,51	254,30		7692	922	1056	884	1027	903	1041			246,70	6,36	236,68	14,12	241,69	10,24	208,30	200,44	620,76	274,86	203,94	613,64					653,62	653,62	3.1	3.09	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									25642	10:39:14.462	1511862066428063															0	108		Fixation	137	897	1033	5,06	199,51	254,30		7693	915	1059	889	1025	902	1042			244,93	5,55	237,95	14,70	241,44	10,13	208,29	200,42	620,74	274,86	203,92	613,61					653,60	653,60	3.08	3.09	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									25645	10:39:14.465	1511862066431287															0	108		Fixation	137	897	1033	5,06	199,51	254,30		7694	904	1047	891	1018	897	1032	895	1030	241,78	8,91	238,37	16,52	240,08	12,71	208,29	200,40	620,71	274,87	203,91	613,58					653,56	653,56	3.09	3.08	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									25649	10:39:14.468	1511862066434719															0	108		Fixation	137	897	1033	5,06	199,51	254,30		7695	914	1053	887	1025	900	1039	898	1037	244,51	7,33	237,29	14,81	240,90	11,07	208,29	200,39	620,70	274,87	203,89	613,56					653,55	653,55	3.09	3.1	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									25652	10:39:14.471	1511862066437959															0	108		Fixation	137	897	1033	5,06	199,51	254,30		7696	913	1046	885	1024	899	1035	897	1033	244,28	9,20	236,90	14,96	240,59	12,08	208,29	200,38	620,67	274,87	203,88	613,55					653,52	653,52	3.1	3.1	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									25655	10:39:14.475	1511862066441398															0	108		Fixation	137	897	1033	5,06	199,51	254,30		7697	914	1049	884	1025	899	1037	897	1035	244,53	8,29	236,49	14,75	240,51	11,52	208,29	200,36	620,66	274,87	203,87	613,51					653,51	653,51	3.09	3.09	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									25659	10:39:14.478	1511862066444619															0	108		Fixation	137	897	1033	5,06	199,51	254,30		7698	912	1051	888	1020	900	1035	898	1033	244,16	7,73	237,70	15,99	240,93	11,86	208,29	200,35	620,63	274,88	203,86	613,50					653,47	653,47	3.1	3.09	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									25662	10:39:14.482	1511862066448042															0	108		Fixation	137	897	1033	5,06	199,51	254,30		7699	910	1053	884	1020	897	1036	895	1034	243,42	7,36	236,49	16,21	239,95	11,78	208,29	200,34	620,61	274,88	203,85	613,48					653,45	653,45	3.1	3.1	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									25665	10:39:14.485	1511862066451248															0	108		Fixation	137	897	1033	5,06	199,51	254,30		7700	914	1052	882	1020	898	1036	896	1034	244,49	7,45	235,96	15,98	240,22	11,72	208,29	200,33	620,58	274,88	203,84	613,46					653,42	653,42	3.09	3.09	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									25669	10:39:14.488	1511862066454709															0	108		Fixation	137	897	1033	5,06	199,51	254,30		7701	903	1051	880	1025	891	1038	889	1036	241,67	7,66	235,48	14,89	238,57	11,28	208,29	200,32	620,56	274,88	203,84	613,45					653,40	653,40	3.1	3.1	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									25672	10:39:14.491	1511862066457915															0	108		Fixation	137	897	1033	5,06	199,51	254,30		7702	909	1047	888	1022	898	1034	896	1032	243,34	8,80	237,66	15,57	240,50	12,18	208,29	200,32	620,53	274,88	203,83	613,43					653,37	653,37	3.09	3.1	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									25675	10:39:14.495	1511862066461388															0	108		Fixation	137	897	1033	5,06	199,51	254,30		7703	920	1053	883	1024	901	1038	899	1036	246,17	7,35	236,27	15,10	241,22	11,23	208,29	200,31	620,51	274,88	203,83	613,42					653,35	653,35	3.12	3.09	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									25679	10:39:14.498	1511862066464582															0	108		Fixation	137	897	1033	5,06	199,51	254,30		7704	915	1051	883	1023	899	1037	897	1035	244,92	7,79	236,20	15,35	240,56	11,57	208,29	200,31	620,50	274,88	203,84	613,41					653,34	653,34	3.1	3.1	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									25682	10:39:14.502	1511862066468052															0	108		Fixation	137	897	1033	5,06	199,51	254,30		7705	911	1055	887	1025	899	1040			243,78	6,71	237,41	14,76	240,60	10,73	208,29	200,31	620,48	274,89	203,84	613,40					653,31	653,31	3.1	3.11	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									25685	10:39:14.505	1511862066471249															0	108		Fixation	137	897	1033	5,06	199,51	254,30		7706	909	1055	881	1025	895	1040			243,28	6,69	235,77	14,74	239,52	10,71	208,30	200,31	620,46	274,89	203,84	613,38					653,30	653,30	3.1	3.12	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									25689	10:39:14.508	1511862066474720															0		114	Saccade	57							7707	914	1047	882	1028	898	1037	896	1035	244,62	8,81	236,07	13,94	240,35	11,37	208,30	200,32	620,45	274,89	203,84	613,35					653,29	653,29	3.1	3.11	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									25692	10:39:14.511	1511862066477940															0		114	Saccade	57							7708	912	1044	885	1028	898	1036	896	1034	244,08	9,54	236,74	14,00	240,41	11,77	208,29	200,31	620,41	274,88	203,83	613,33					653,25	653,25	3.1	3.1	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									25695	10:39:14.515	1511862066481378															0		114	Saccade	57							7709	904	1061	877	1024	890	1042			241,89	5,02	234,62	14,94	238,25	9,98	208,25	200,33	620,45	274,84	203,83	613,31					653,30	653,30	3.15	3.11	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									25699	10:39:14.518	1511862066484607															0		114	Saccade	57							7710	859	1050	838	1028	848	1039	846	1037	229,79	8,01	224,15	13,86	226,97	10,93	208,18	200,36	620,52	274,76	203,83	613,29					653,38	653,38	3.09	3.14	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									25702	10:39:14.522	1511862066488054															0		114	Saccade	57							7711	790	1051	796	1023	793	1037	791	1035	211,42	7,83	213,08	15,32	212,25	11,58	208,11	200,37	620,53	274,66	203,84	613,28					653,40	653,40	3.1	3.13	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									25705	10:39:14.525	1511862066491277															0		114	Saccade	57							7712	707	1027	730	1016	718	1021	716	1019	189,28	14,22	195,35	17,31	192,31	15,76	208,04	200,39	620,54	274,54	203,89	613,36					653,42	653,42	3.09	3.15	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									25709	10:39:14.528	1511862066494712															0		114	Saccade	57							7713	645	1020	671	995	658	1007	656	1005	172,65	15,98	179,66	22,86	176,16	19,42	207,94	200,43	620,63	274,42	203,89	613,33					653,52	653,52	3.08	3.13	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									25712	10:39:14.531	1511862066497932															0		114	Saccade	57							7714	614	1017	625	985	619	1001	617	999	164,35	16,82	167,37	25,38	165,86	21,10	207,85	200,45	620,69	274,29	203,88	613,31					653,59	653,59	3.08	3.11	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									25715	10:39:14.535	1511862066501391															0		114	Saccade	57							7715	575	1020	587	983	581	1001	579	999	153,93	16,06	156,99	25,94	155,46	21,00	207,76	200,47	620,75	274,18	203,90	613,35					653,67	653,67	3.08	3.11	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									25719	10:39:14.538	1511862066504611															0		114	Saccade	57							7716	544	1015	544	980	544	997	542	995	145,60	17,57	145,47	26,81	145,54	22,19	207,68	200,44	620,70	274,07	203,89	613,33					653,61	653,61	3.07	3.1	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									25722	10:39:14.542	1511862066508049															0		114	Saccade	57							7717	518	1015	511	978	514	996	512	994	138,56	17,43	136,69	27,31	137,62	22,37	207,61	200,48	620,87	273,98	203,86	613,31					653,79	653,79	3.06	3.11	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									25725	10:39:14.545	1511862066511254															0		114	Saccade	57							7718	501	1027	481	987	491	1007	489	1005	134,15	14,10	128,78	25,04	131,46	19,57	207,56	200,44	620,81	273,93	203,83	613,29					653,72	653,72	3.08	3.09	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									25729	10:39:14.548	1511862066514720															0		114	Saccade	57							7719	496	1023	465	995	480	1009	478	1007	132,61	15,38	124,53	22,87	128,57	19,13	207,52	200,41	620,82	273,88	203,80	613,28					653,73	653,73	3.07	3.09	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									25732	10:39:14.551	1511862066517912															0		114	Saccade	57							7720	477	1027	458	1002	467	1014	465	1012	127,59	14,26	122,54	20,99	125,07	17,62	207,49	200,41	620,90	273,87	203,82	613,37					653,80	653,80	3.08	3.12	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									25735	10:39:14.555	1511862066521388															0		114	Saccade	57							7721	459	1033	445	999	452	1016	450	1014	122,91	12,68	119,09	21,79	121,00	17,23	207,45	200,39	620,92	273,84	203,78	613,37					653,82	653,82	3.07	3.11	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									25739	10:39:14.558	1511862066524570															0		114	Saccade	57							7722	442	1018	425	997	433	1007	431	1005	118,16	16,54	113,70	22,40	115,93	19,47	207,44	200,35	620,89	273,84	203,76	613,40					653,77	653,77	3.07	3.12	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									25742	10:39:14.562	1511862066528054															0		114	Saccade	57							7723	434	1023	412	992	423	1007	421	1005	116,27	15,17	110,17	23,55	113,22	19,36	207,43	200,32	620,89	273,85	203,72	613,38					653,77	653,77	3.07	3.13	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									25745	10:39:14.565	1511862066531247															0	109		Fixation	300	433	1007	10,93	176,78	337,27		7724	443	1024	424	995	433	1009	431	1007	118,66	14,93	113,36	22,89	116,01	18,91	207,42	200,30	620,93	273,86	203,68	613,36					653,80	653,80	3.07	3.11	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									25749	10:39:14.568	1511862066534715															0	109		Fixation	300	433	1007	10,93	176,78	337,27		7725	455	1024	420	993	437	1008	435	1006	121,85	14,91	112,51	23,32	117,18	19,12	207,41	200,28	620,95	273,87	203,66	613,37					653,81	653,81	3.05	3.09	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									25752	10:39:14.571	1511862066537907															0	109		Fixation	300	433	1007	10,93	176,78	337,27		7726	447	1023	423	996	435	1009	433	1007	119,55	15,25	113,15	22,43	116,35	18,84	207,40	200,25	620,93	273,88	203,62	613,33					653,78	653,78	3.08	3.11	0	0					base	base	base		
